pair_id	event_contract	expiration_date	quantity	yes_price	no_price	pair_time
1NGMBWH06WR00	UNR_0625_3.9	2025-07-03T07:30:00-05:00	10	0.91	0.1	2025-05-29T21:42:18.166684531-05:00
1NGMBX5NPWR00	UNR_0625_4.0	2025-07-03T07:30:00-05:00	10	0.88	0.13	2025-05-29T21:43:05.586376717-05:00
1NGMBXY5YWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.82	0.19	2025-05-29T21:43:25.176980219-05:00
1NGS98NTJWR00	UNR_0625_4.4	2025-07-03T07:30:00-05:00	10	0.28	0.73	2025-05-30T08:01:23.066711101-05:00
1NGS98S1JWR02	UNR_0625_4.4	2025-07-03T07:30:00-05:00	10	0.27	0.74	2025-05-30T08:01:23.595074421-05:00
1NGS98SHYWR00	UNR_0625_4.4	2025-07-03T07:30:00-05:00	10	0.26	0.75	2025-05-30T08:01:23.90313554-05:00
1NGT0D9B6WR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.85	0.16	2025-05-30T09:33:22.160585995-05:00
1NGT11MY2WR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.86	0.15	2025-05-30T09:36:39.352253345-05:00
1NGT183AEWR01	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.87	0.14	2025-05-30T09:37:39.089147091-05:00
1NGT19ZAYWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	5	0.88	0.13	2025-05-30T09:37:50.204064899-05:00
1NGTM6Y5PWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.85	0.16	2025-05-30T11:01:28.258171861-05:00
1NGW20KZPWR00	UNR_0625_4.4	2025-07-03T07:30:00-05:00	10	0.27	0.74	2025-05-30T14:20:53.719449311-05:00
1NGW2PEHTWR00	UNR_0625_4.4	2025-07-03T07:30:00-05:00	10	0.27	0.74	2025-05-30T14:24:00.572419129-05:00
1NGWEBYBAWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.57	0.44	2025-05-30T15:16:16.690243915-05:00
1NGWEQH0PWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.86	0.15	2025-05-30T15:45:46.897861679-05:00
1NGWEQKKAWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.87	0.14	2025-05-30T15:46:11.293518355-05:00
1NGWEQR3TWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.88	0.13	2025-05-30T15:46:32.311954716-05:00
1NGWEQR8JWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.89	0.12	2025-05-30T15:46:32.835889377-05:00
1NGWEQTTAWR04	UNR_0525_4.1	2025-06-06T07:30:00-05:00	25	0.9	0.11	2025-05-30T15:46:46.678585595-05:00
1NGWHPWMTWR01	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.58	0.43	2025-05-30T18:27:53.838047908-05:00
1NGWHQ0Q6WR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.59	0.42	2025-05-30T18:28:39.698226166-05:00
1NGWHQ0RTWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.6	0.41	2025-05-30T18:28:45.600791967-05:00
1NGWHQ2JYWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.61	0.4	2025-05-30T18:28:58.78079672-05:00
1NGWHQ2KTWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.62	0.39	2025-05-30T18:29:06.821478137-05:00
1NGWHQD7YWR00	UNR_0525_4.4	2025-06-06T07:30:00-05:00	10	0.07	0.94	2025-05-30T18:32:01.183661904-05:00
1NGWHQDJJWR00	UNR_0525_4.4	2025-06-06T07:30:00-05:00	10	0.06	0.95	2025-05-30T18:32:11.286221192-05:00
1NGWHQGFAWR00	UNR_0525_4.4	2025-06-06T07:30:00-05:00	10	0.05	0.96	2025-05-30T18:32:58.675555063-05:00
1NGWNCTH6WR02	UNR_0525_4	2025-06-06T07:30:00-05:00	10	0.98	0.03	2025-06-01T02:00:25.285003148-05:00
1NGWS1RMTWR00	UNR_0525_4	2025-06-06T07:30:00-05:00	10	0.99	0.02	2025-06-01T02:05:31.075196349-05:00
1NGWSE1NEWR00	UNR_0625_4.0	2025-07-03T07:30:00-05:00	10	0.89	0.12	2025-06-01T11:33:17.922003793-05:00
1NGY5M2EEWR07	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.6	0.41	2025-06-01T17:51:19.481668946-05:00
1NHMK78QPWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.24	0.77	2025-06-02T01:50:20.961963596-05:00
1NHP4NC1PWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.9	0.11	2025-06-02T03:50:34.050734067-05:00
1NHSP50QJWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	5	0.62	0.39	2025-06-02T11:32:47.264243686-05:00
1NHTJTEPEWR00	UNR_0725_4.6	2025-08-01T07:30:00-05:00	10	0.18	0.83	2025-06-02T13:37:18.962133541-05:00
1NHTMTMCEWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.88	0.13	2025-06-02T13:55:11.678665562-05:00
1NHTY8M2JWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	28	0.25	0.76	2025-06-02T14:41:36.057987123-05:00
1NHTYGDK6WR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	100	0.25	0.76	2025-06-02T14:42:36.104035298-05:00
1NHTYQR9YWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	26	0.25	0.76	2025-06-02T14:43:37.65166077-05:00
1NHTYWR2YWR01	UNR_0525_4.3	2025-06-06T07:30:00-05:00	30	0.25	0.76	2025-06-02T14:44:38.241528033-05:00
1NHV102Z2WR02	UNR_0525_4.3	2025-06-06T07:30:00-05:00	100	0.26	0.75	2025-06-02T14:52:12.22103533-05:00
1NHV102Z6WR03	UNR_0525_4.3	2025-06-06T07:30:00-05:00	100	0.26	0.75	2025-06-02T14:52:12.22103533-05:00
1NHV103TPWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.26	0.75	2025-06-02T14:52:12.22103533-05:00
1NHV10C62WR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	100	0.26	0.75	2025-06-02T14:52:13.080010026-05:00
1NHV1VG0JWR02	UNR_0525_4.3	2025-06-06T07:30:00-05:00	100	0.26	0.75	2025-06-02T14:54:32.350300518-05:00
1NHV2HCWTWR04	UNR_0525_4.3	2025-06-06T07:30:00-05:00	100	0.26	0.75	2025-06-02T14:55:32.969349984-05:00
1NHV305DEWR01	UNR_0525_4.3	2025-06-06T07:30:00-05:00	100	0.26	0.75	2025-06-02T14:56:32.916507451-05:00
1NHV3AB3PWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	100	0.26	0.75	2025-06-02T14:57:33.084104813-05:00
1NHV4R1TTWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	34	0.26	0.75	2025-06-02T15:00:46.633765956-05:00
1NHV5KTTYWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.87	0.14	2025-06-02T15:02:54.753268771-05:00
1NHV6JFJEWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.86	0.15	2025-06-02T15:06:34.775530181-05:00
1NHV7W79PWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.59	0.42	2025-06-02T15:18:03.145871277-05:00
1NHV80VR2WR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	72	0.26	0.75	2025-06-02T15:20:01.240748929-05:00
1NHV8D93YWR01	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.24	0.77	2025-06-02T15:29:31.046934529-05:00
1NHV8GNAPWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.23	0.78	2025-06-02T15:32:36.128318007-05:00
1NHV8V1FTWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.58	0.43	2025-06-02T15:41:31.995394156-05:00
1NHV91WZJWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.57	0.44	2025-06-02T15:46:00.573105938-05:00
1NHV95FC6WR02	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.56	0.45	2025-06-02T15:53:54.390242058-05:00
1NHV97G6PWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.55	0.46	2025-06-02T15:59:35.282840943-05:00
1NHVANGJAWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.54	0.47	2025-06-02T16:46:30.03301715-05:00
1NHVANGW6WR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.53	0.48	2025-06-02T16:47:21.43402627-05:00
1NHVANH06WR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	4	0.52	0.49	2025-06-02T16:47:42.154375176-05:00
1NHVC29A2WR06	UNR_0525_4.4	2025-06-06T07:30:00-05:00	10	0.04	0.97	2025-06-02T18:07:43.377889769-05:00
1NHXBN06PWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.85	0.16	2025-06-02T22:04:25.855043367-05:00
1NJ0XCBK6WR02	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.22	0.79	2025-06-03T05:30:47.815414532-05:00
1NJ2414QAWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.23	0.78	2025-06-03T07:50:32.915031086-05:00
1NJ241S9EWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.22	0.79	2025-06-03T07:50:37.66258875-05:00
1NJ2AB2A2WR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.21	0.8	2025-06-03T08:14:05.425548388-05:00
1NJ2AD28PWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.2	0.81	2025-06-03T08:14:11.265025825-05:00
1NJ2AF57EWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	16	0.51	0.5	2025-06-03T08:14:29.978179954-05:00
1NJ2AFN92WR02	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.5	0.51	2025-06-03T08:14:38.157607617-05:00
1NJ31GF2YWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	5	0.22	0.79	2025-06-03T09:07:18.876155469-05:00
1NJ37AE5EWR01	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.2	0.81	2025-06-03T09:36:49.775825679-05:00
1NJ3AXWJ6WR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.19	0.82	2025-06-03T09:57:40.913217864-05:00
1NJ3B0QMPWR02	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.18	0.83	2025-06-03T09:58:27.913746709-05:00
1NJ3B2RXJWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.17	0.84	2025-06-03T09:58:49.320512702-05:00
1NJ3B3G0EWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.16	0.85	2025-06-03T09:58:58.722383419-05:00
1NJ3WC96JWR00	UNR_0625_4.1	2025-07-03T07:30:00-05:00	10	0.81	0.2	2025-06-03T11:31:17.714375797-05:00
1NJ3WCGQJWR00	UNR_0625_4.1	2025-07-03T07:30:00-05:00	10	0.82	0.19	2025-06-03T11:31:18.239813863-05:00
1NJ3ZPACAWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.15	0.86	2025-06-03T11:45:32.923383009-05:00
1NJ3ZPP56WR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.14	0.87	2025-06-03T11:45:36.131529469-05:00
1NJ3ZQ5FYWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.13	0.88	2025-06-03T11:45:38.873497495-05:00
1NJ3ZQ6TYWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.13	0.88	2025-06-03T11:45:39.650999611-05:00
1NJ3ZQDB2WR02	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.12	0.89	2025-06-03T11:45:41.481683208-05:00
1NJ3ZQJAEWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	50	0.12	0.89	2025-06-03T11:45:42.026619831-05:00
1NJ44KX4EWR02	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.14	0.87	2025-06-03T12:10:42.562704647-05:00
1NJ45MSNTWR01	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.87	0.14	2025-06-03T12:17:17.592963111-05:00
1NJ45N5VEWR02	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.87	0.14	2025-06-03T12:17:23.116704304-05:00
1NJ45NY9AWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.87	0.14	2025-06-03T12:17:28.584577439-05:00
1NJ45PHM6WR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.87	0.14	2025-06-03T12:17:34.392860568-05:00
1NJ45RG82WR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.87	0.14	2025-06-03T12:17:41.679438818-05:00
1NJ45SBD6WR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.87	0.14	2025-06-03T12:17:47.139864963-05:00
1NJ45T4ATWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.87	0.14	2025-06-03T12:17:52.451215-05:00
1NJ45TH66WR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.87	0.14	2025-06-03T12:17:58.800933671-05:00
1NJ45TQTYWR02	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.52	0.49	2025-06-03T12:18:00.806036962-05:00
1NJ45V2AYWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.87	0.14	2025-06-03T12:18:04.211638558-05:00
1NJ460ZNPWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.52	0.49	2025-06-03T12:18:44.207436756-05:00
1NJ4J8KGJWR00	UNR_0525_4.4	2025-06-06T07:30:00-05:00	6	0.03	0.98	2025-06-03T13:02:38.581558925-05:00
1NJ4T4WZAWR01	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.52	0.49	2025-06-03T13:18:35.615853206-05:00
1NJ4T59N6WR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.52	0.49	2025-06-03T13:18:43.942617272-05:00
1NJ4T5WGTWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.52	0.49	2025-06-03T13:18:52.378222671-05:00
1NJ4T6CQJWR04	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.52	0.49	2025-06-03T13:18:59.945567534-05:00
1NJ4T6KX6WR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.52	0.49	2025-06-03T13:19:04.558699775-05:00
1NJ4T909TWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.52	0.49	2025-06-03T13:19:46.470935226-05:00
1NJ511HFYWR02	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.52	0.49	2025-06-03T14:04:43.321230449-05:00
1NJ53YEYTWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	5	0.87	0.14	2025-06-03T14:20:38.13558457-05:00
1NJ53ZEFPWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	5	0.87	0.14	2025-06-03T14:20:45.499172754-05:00
1NJ54JX32WR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	1	0.5	0.51	2025-06-03T14:22:53.035396721-05:00
1NJ5EEP02WR00	UNR_0625_4.2	2025-07-03T07:30:00-05:00	200	0.66	0.35	2025-06-03T14:58:46.880651586-05:00
1NJ5MK7KYWR01	UNR_0525_4.3	2025-06-06T07:30:00-05:00	5	0.15	0.86	2025-06-03T16:15:43.625624809-05:00
1NJ5MYABJWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	19	0.49	0.52	2025-06-03T16:33:16.236953734-05:00
1NJ5MYBEJWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.48	0.53	2025-06-03T16:34:20.33732069-05:00
1NJ5MYBHEWR02	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.47	0.54	2025-06-03T16:34:25.046000196-05:00
1NJ5MYC7AWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.46	0.55	2025-06-03T16:34:30.256064744-05:00
1NJ5MYCQYWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	1	0.45	0.56	2025-06-03T16:34:34.401225508-05:00
1NJ5MYD66WR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	1	0.47	0.54	2025-06-03T16:35:00.393573406-05:00
1NJ5MYFJAWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	1	0.45	0.56	2025-06-03T16:35:08.161744313-05:00
1NJ5MYMSPWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	1	0.47	0.54	2025-06-03T16:35:13.542632625-05:00
1NJ5N9CSPWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	7	0.16	0.85	2025-06-03T17:23:50.077196892-05:00
1NJ5SPPFPWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	5	0.48	0.53	2025-06-03T18:30:31.005395066-05:00
1NJ5V2CTEWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	2	0.48	0.53	2025-06-03T18:38:19.223862675-05:00
1NJ62R57AWR09	UNR_0525_4.1	2025-06-06T07:30:00-05:00	5	0.85	0.16	2025-06-03T19:02:50.810924906-05:00
1NJ666QBYWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	9	0.17	0.84	2025-06-03T19:12:07.098887855-05:00
1NJ6YF102WR03	UNR_0525_4.2	2025-06-06T07:30:00-05:00	1	0.48	0.53	2025-06-03T20:06:37.427963011-05:00
1NJ70NJW6WR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	1	0.48	0.53	2025-06-03T20:19:52.70966796-05:00
1NJ7ERF42WR02	UNR_0525_4.3	2025-06-06T07:30:00-05:00	19	0.18	0.83	2025-06-03T21:38:38.538161217-05:00
1NJBFM0VEWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.16	0.85	2025-06-04T06:53:01.921975447-05:00
1NJCFQBCEWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	100	0.86	0.15	2025-06-04T07:34:23.578543411-05:00
1NJD5PZMTWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	9	0.45	0.56	2025-06-04T08:46:19.713564401-05:00
1NJD5S6PJWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	5	0.45	0.56	2025-06-04T08:46:50.18677254-05:00
1NJD5VMCEWR01	UNR_0525_4.2	2025-06-06T07:30:00-05:00	7	0.44	0.57	2025-06-04T08:47:19.91461724-05:00
1NJD92072WR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	9	0.43	0.58	2025-06-04T09:00:59.494427607-05:00
1NJD9949YWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	9	0.42	0.59	2025-06-04T09:01:21.702293668-05:00
1NJDD5PQ6WR00	UNR_0525_4.4	2025-06-06T07:30:00-05:00	10	0.03	0.98	2025-06-04T09:12:32.041016603-05:00
1NJDE94YYWR00	UNR_0525_4.4	2025-06-06T07:30:00-05:00	10	0.02	0.99	2025-06-04T09:19:27.734156902-05:00
1NJE387TTWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	5	0.42	0.59	2025-06-04T11:05:23.546941163-05:00
1NJE3M96TWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	7	0.41	0.6	2025-06-04T11:06:23.641026378-05:00
1NJE3Z7D2WR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	9	0.4	0.61	2025-06-04T11:07:17.646385146-05:00
1NJE43T3YWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	4	0.39	0.62	2025-06-04T11:07:52.707704831-05:00
1NJE43T52WR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	5	0.39	0.62	2025-06-04T11:07:53.170986587-05:00
1NJE489NEWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	5	0.39	0.62	2025-06-04T11:10:05.407743525-05:00
1NJE4J61EWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	7	0.38	0.63	2025-06-04T11:12:33.950286031-05:00
1NJE7BX6AWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	40	0.17	0.84	2025-06-04T11:18:31.935278127-05:00
1NJE7F4Q2WR04	UNR_0525_4.3	2025-06-06T07:30:00-05:00	20	0.17	0.84	2025-06-04T11:18:58.452653114-05:00
1NJE86RKPWR04	UNR_0525_4.2	2025-06-06T07:30:00-05:00	9	0.37	0.64	2025-06-04T11:22:44.930939582-05:00
1NJE8ESGAWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	5	0.38	0.63	2025-06-04T11:24:05.833292255-05:00
1NJE8NKKAWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.17	0.84	2025-06-04T11:25:17.50447908-05:00
1NJEFAHE6WR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	2	0.38	0.63	2025-06-04T12:07:04.462401931-05:00
1NJEHW7Z2WR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	1	0.38	0.63	2025-06-04T12:24:42.41447839-05:00
1NJEJ72SEWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	1	0.38	0.63	2025-06-04T12:28:35.434267314-05:00
1NJEJMD3AWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	5	0.17	0.84	2025-06-04T12:31:28.886180545-05:00
1NJEJPZ36WR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	3	0.17	0.84	2025-06-04T12:31:55.44741552-05:00
1NJEJRCJJWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	1	0.17	0.84	2025-06-04T12:32:09.101708552-05:00
1NJEJTKTAWR03	UNR_0525_4.3	2025-06-06T07:30:00-05:00	1	0.17	0.84	2025-06-04T12:32:50.519981223-05:00
1NJFVZTDPWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	5	0.39	0.62	2025-06-04T15:20:14.34299192-05:00
1NJG90C3YWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	7	0.84	0.17	2025-06-04T18:49:04.839336012-05:00
1NJGCB6TTWR05	UNR_0625_3.8	2025-07-03T07:30:00-05:00	10	0.96	0.05	2025-06-04T19:16:07.389851515-05:00
1NJGCB6V6WR02	UNR_0525_4.3	2025-06-06T07:30:00-05:00	5	0.15	0.86	2025-06-04T19:16:07.515074823-05:00
1NJGCB6ZYWR01	UNR_0525_4.3	2025-06-06T07:30:00-05:00	2	0.15	0.86	2025-06-04T19:16:27.914567563-05:00
1NJGCB77JWR01	UNR_0525_4.3	2025-06-06T07:30:00-05:00	1	0.15	0.86	2025-06-04T19:16:46.837035222-05:00
1NJGCB7AJWR02	UNR_0525_4.3	2025-06-06T07:30:00-05:00	1	0.15	0.86	2025-06-04T19:16:54.807554152-05:00
1NJHNHEVPWR00	UNR_0625_3.8	2025-07-03T07:30:00-05:00	1	0.97	0.04	2025-06-04T22:10:16.914173001-05:00
1NJMYQ8G2WR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	3	0.38	0.63	2025-06-05T04:07:13.481589599-05:00
1NJPNQN6TWR02	UNR_0525_4.1	2025-06-06T07:30:00-05:00	100	0.86	0.15	2025-06-05T07:42:49.903587763-05:00
1NJPR582JWR01	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.39	0.62	2025-06-05T07:47:20.168497934-05:00
1NJPRGVMJWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.4	0.61	2025-06-05T07:47:46.139489162-05:00
1NJQ1P6D2WR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.41	0.6	2025-06-05T07:54:52.501642372-05:00
1NJQ67FHJWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.42	0.59	2025-06-05T08:15:46.754789436-05:00
1NJQ68WVEWR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.86	0.15	2025-06-05T08:16:18.015720812-05:00
1NJQ692Q6WR00	UNR_0525_4.1	2025-06-06T07:30:00-05:00	10	0.87	0.14	2025-06-05T08:16:21.392220616-05:00
1NJQ7KDTTWR00	UNR_0525_4.4	2025-06-06T07:30:00-05:00	5	0.04	0.97	2025-06-05T08:28:11.03381181-05:00
1NJQE45KAWR00	UNR_1226_4.2	2027-01-08T07:30:00-06:00	10	0.35	0.66	2025-06-05T08:38:48.392003664-05:00
1NJQF5986WR00	UNR_1226_4.2	2027-01-08T07:30:00-06:00	10	0.35	0.66	2025-06-05T08:41:21.148878876-05:00
1NJQNZZ4AWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	3	0.4	0.61	2025-06-05T09:17:17.746232867-05:00
1NJQPCP0JWR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	1	0.15	0.86	2025-06-05T09:19:39.854058075-05:00
1NJQPDJB6WR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	10	0.14	0.87	2025-06-05T09:19:51.711609158-05:00
1NJQX9MNJWR02	UNR_0525_4.2	2025-06-06T07:30:00-05:00	8	0.39	0.62	2025-06-05T09:44:20.241837272-05:00
1NJQZRD1YWR02	UNR_0525_4.2	2025-06-06T07:30:00-05:00	6	0.38	0.63	2025-06-05T09:58:31.415887388-05:00
1NJR3BXK6WR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	6	0.38	0.63	2025-06-05T10:25:38.585517569-05:00
1NJR3GG5JWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	3	0.37	0.64	2025-06-05T10:26:11.617286296-05:00
1NJR3GHKYWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	6	0.37	0.64	2025-06-05T10:26:11.850555585-05:00
1NJR4155YWR01	UNR_0525_4.2	2025-06-06T07:30:00-05:00	2	0.37	0.64	2025-06-05T10:29:21.575599793-05:00
1NJR417PPWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	2	0.38	0.63	2025-06-05T10:29:22.436194479-05:00
1NJR41EBEWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	1	0.38	0.63	2025-06-05T10:29:23.545836802-05:00
1NJR47Q96WR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	1	0.38	0.63	2025-06-05T10:30:32.235801243-05:00
1NJR47TKPWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	1	0.38	0.63	2025-06-05T10:30:32.865532858-05:00
1NJR47WDJWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	1	0.38	0.63	2025-06-05T10:30:33.325128438-05:00
1NJR4B9JYWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	2	0.38	0.63	2025-06-05T10:31:11.970686606-05:00
1NJR4CTREWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	1	0.38	0.63	2025-06-05T10:31:23.742496252-05:00
1NJRJY4FJWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	1	0.38	0.63	2025-06-05T11:34:17.963150664-05:00
1NJRN0P0PWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	10	0.37	0.64	2025-06-05T11:43:21.878442722-05:00
1NJRWPCCJWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	67	0.37	0.64	2025-06-05T12:05:23.69844367-05:00
1NJRWPD36WR00	UNR_0525_4.3	2025-06-06T07:30:00-05:00	5	0.13	0.88	2025-06-05T12:05:23.981096112-05:00
1NJRWTY6TWR00	UNR_0525_4.2	2025-06-06T07:30:00-05:00	34	0.37	0.64	2025-06-05T12:06:29.560149948-05:00
